IS_10	MISS_10	IS_20	MISS_20	IS_30	MISS_30	IS_40	MISS_40	IS_50	MISS_50	IS_60	MISS_60	IS_70	MISS_70	IS_80	MISS_80	IS_90	MISS_90	IS_100	MISS_100
 27	  1	 39	  4	 45	  9	 48	 16	 56	 21	 65	 24	 70	 30	 82	 34	 85	 42	 90	 48
 23	  0	 37	  3	 46	  8	 49	 16	 56	 21	 59	 28	 65	 34	 66	 43	 69	 50	 70	 59
 31	  2	 46	  5	 53	 10	 61	 15	 65	 21	 72	 27	 74	 36	 77	 43	 85	 48	 88	 55
 36	  0	 44	  5	 49	 11	 57	 14	 61	 20	 65	 27	 70	 33	 75	 40	 82	 44	 84	 53
 24	  2	 29	  8	 34	 15	 43	 19	 51	 24	 54	 31	 59	 37	 64	 44	 67	 51	 72	 57
 30	  2	 49	  4	 54	  9	 64	 13	 70	 17	 75	 22	 79	 28	 82	 35	 85	 43	 86	 52
 19	  1	 29	  4	 34	 10	 41	 15	 45	 21	 52	 26	 57	 32	 62	 39	 64	 47	 67	 54
 33	  2	 42	  4	 51	 10	 56	 16	 61	 24	 66	 30	 69	 37	 73	 43	 74	 52	 80	 57
 25	  1	 36	  5	 43	  9	 48	 14	 50	 22	 57	 25	 60	 32	 65	 38	 70	 46	 71	 55
 28	  2	 35	  6	 42	 10	 51	 15	 56	 21	 63	 25	 67	 31	 73	 37	 79	 42	 84	 47
 23	  1	 31	  6	 42	  9	 48	 13	 53	 19	 57	 26	 60	 34	 65	 41	 71	 47	 74	 55
 22	  1	 30	  5	 41	  8	 48	 12	 58	 14	 63	 20	 64	 29	 69	 35	 73	 42	 79	 49
 29	  1	 37	  5	 46	  9	 54	 12	 62	 18	 67	 23	 73	 28	 78	 34	 81	 41	 84	 48
 29	  0	 43	  2	 45	 10	 56	 12	 64	 16	 68	 22	 72	 28	 73	 37	 76	 44	 79	 51
 28	  1	 36	  5	 41	 11	 46	 18	 52	 24	 59	 30	 63	 37	 72	 40	 74	 48	 76	 56
 25	  0	 41	  1	 47	  7	 57	 10	 63	 15	 70	 19	 75	 24	 78	 32	 82	 38	 83	 47
 25	  0	 40	  2	 47	  6	 56	  8	 60	 15	 68	 19	 74	 24	 82	 27	 84	 35	 85	 44
 33	  0	 49	  2	 54	  8	 61	 13	 70	 18	 74	 24	 81	 29	 86	 34	 93	 40	 97	 47
 30	  2	 37	  7	 42	 13	 48	 18	 55	 24	 59	 31	 65	 36	 72	 39	 77	 46	 79	 54
 35	  0	 50	  2	 57	  7	 65	 12	 71	 19	 73	 27	 74	 36	 78	 43	 81	 50	 83	 58
 17	  4	 29	  7	 35	 13	 46	 16	 51	 21	 60	 25	 62	 33	 68	 39	 71	 46	 73	 54
 40	  0	 51	  4	 58	  9	 63	 15	 74	 18	 78	 24	 85	 30	 88	 37	 92	 43	 95	 50
 28	  0	 39	  3	 48	  8	 56	 12	 61	 18	 66	 24	 74	 29	 81	 34	 87	 38	 92	 44
 24	  2	 40	  4	 45	 10	 51	 14	 56	 20	 64	 25	 69	 32	 77	 36	 81	 43	 85	 50
 26	  0	 35	  4	 46	  8	 56	 12	 64	 16	 72	 21	 76	 28	 80	 34	 83	 42	 85	 50
 32	  0	 44	  2	 51	  6	 61	  9	 62	 18	 66	 24	 71	 30	 73	 38	 76	 45	 81	 51
 22	  0	 36	  3	 42	  8	 46	 14	 56	 17	 63	 21	 64	 30	 65	 39	 73	 44	 81	 49
 42	  0	 51	  4	 57	 10	 69	 14	 76	 19	 83	 23	 86	 30	 90	 36	 96	 41	 99	 48
 30	  1	 39	  4	 49	  6	 53	 14	 63	 17	 73	 19	 77	 25	 83	 31	 86	 38	 92	 42
 19	  3	 32	  6	 40	 10	 46	 16	 49	 23	 57	 27	 60	 34	 66	 40	 72	 44	 74	 53
 29	  1	 36	  5	 42	 10	 52	 13	 55	 20	 60	 25	 65	 31	 69	 37	 72	 45	 76	 52
 24	  0	 33	  3	 36	 10	 40	 16	 46	 21	 49	 29	 56	 33	 59	 40	 62	 47	 66	 53
 28	  1	 37	  5	 47	  8	 59	 10	 66	 15	 70	 22	 71	 31	 74	 38	 77	 46	 79	 54
 33	  1	 44	  5	 58	  7	 63	 14	 68	 19	 70	 27	 75	 33	 78	 40	 82	 46	 84	 54
 35	  3	 44	  8	 59	  9	 67	 14	 73	 19	 75	 27	 83	 32	 91	 35	 92	 44	 92	 54
 32	  2	 48	  3	 54	  9	 62	 13	 71	 17	 78	 21	 83	 26	 85	 34	 93	 38	 96	 45
 31	  1	 39	  4	 45	  9	 55	 12	 59	 19	 63	 27	 69	 32	 73	 39	 80	 44	 82	 52
 24	  1	 35	  5	 41	 10	 55	 13	 62	 19	 66	 25	 68	 33	 73	 39	 79	 44	 83	 51
 35	  2	 46	  5	 52	 11	 58	 18	 65	 24	 73	 28	 80	 32	 83	 41	 86	 49	 89	 56
 28	  2	 40	  5	 49	  9	 59	 12	 67	 16	 71	 23	 77	 29	 82	 35	 85	 42	 89	 48
 27	  2	 37	  7	 46	 10	 54	 16	 61	 21	 66	 27	 70	 34	 73	 41	 81	 45	 84	 52
 28	  1	 41	  3	 50	  9	 55	 16	 60	 23	 65	 30	 68	 37	 71	 44	 78	 49	 79	 58
 31	  2	 46	  3	 54	  8	 58	 14	 68	 16	 74	 22	 75	 31	 79	 38	 82	 45	 86	 51
 29	  0	 38	  4	 47	  6	 56	  9	 66	 11	 71	 17	 75	 24	 77	 32	 81	 39	 84	 47
 31	  1	 43	  4	 52	  8	 61	 12	 70	 17	 75	 23	 78	 31	 85	 37	 86	 46	 92	 51
 34	  2	 40	  8	 51	 12	 59	 17	 68	 24	 73	 29	 79	 34	 82	 42	 84	 50	 88	 58
 27	  1	 37	  7	 44	 11	 52	 15	 57	 20	 61	 27	 67	 32	 73	 37	 75	 45	 79	 51
 22	  2	 37	  4	 46	  8	 51	 13	 58	 19	 64	 26	 69	 32	 75	 37	 82	 44	 85	 51
 28	  2	 37	  6	 43	 10	 51	 14	 54	 21	 60	 26	 64	 33	 70	 39	 72	 47	 74	 55
 25	  3	 34	  6	 46	  9	 50	 15	 52	 23	 58	 27	 63	 33	 67	 40	 70	 47	 75	 53
 29	  0	 39	  4	 44	 11	 54	 14	 57	 21	 59	 29	 64	 35	 65	 44	 67	 52	 69	 60
 26	  2	 34	  8	 45	 12	 51	 17	 54	 24	 63	 29	 66	 36	 69	 43	 76	 49	 79	 56
 21	  0	 37	  1	 45	  5	 55	  8	 56	 17	 59	 25	 64	 31	 67	 38	 70	 45	 75	 50
 36	  0	 45	  4	 52	  9	 63	 13	 70	 18	 75	 24	 83	 28	 90	 33	 94	 41	 94	 51
 23	  2	 36	  4	 41	 10	 47	 16	 54	 20	 54	 30	 57	 38	 62	 44	 66	 51	 71	 56
 24	  2	 38	  5	 44	 11	 50	 16	 56	 21	 60	 27	 63	 34	 66	 41	 66	 51	 71	 58
 27	  1	 43	  1	 46	  8	 56	 10	 60	 17	 68	 20	 73	 27	 80	 33	 83	 40	 85	 48
 28	  2	 35	  8	 41	 13	 48	 18	 51	 25	 56	 32	 62	 38	 67	 43	 72	 49	 76	 56
 21	  1	 31	  5	 37	 10	 44	 14	 53	 19	 62	 25	 66	 33	 71	 38	 73	 46	 76	 53
 25	  1	 39	  3	 45	  9	 51	 15	 57	 20	 65	 24	 71	 29	 77	 34	 83	 39	 94	 43
 30	  1	 40	  3	 49	  8	 54	 14	 57	 22	 59	 30	 63	 36	 68	 41	 76	 46	 78	 54
 24	  0	 35	  3	 44	  6	 50	 11	 54	 17	 60	 23	 65	 29	 66	 38	 68	 46	 71	 53
 31	  1	 37	  6	 43	 11	 49	 15	 56	 19	 62	 25	 63	 34	 66	 41	 74	 46	 77	 53
 35	  0	 43	  5	 50	 10	 58	 13	 62	 20	 68	 26	 75	 30	 77	 38	 79	 46	 82	 53
 22	  3	 29	  9	 36	 15	 45	 19	 51	 24	 56	 31	 58	 40	 62	 46	 66	 53	 70	 60
 31	  1	 32	 10	 45	 12	 50	 17	 57	 23	 61	 30	 69	 33	 71	 41	 74	 48	 75	 57
 30	  0	 39	  4	 40	 13	 50	 16	 59	 18	 64	 23	 67	 30	 68	 39	 71	 47	 73	 55
 41	  0	 55	  4	 62	  8	 69	 13	 75	 17	 79	 23	 85	 30	 88	 37	 92	 43	 98	 50
 29	  1	 41	  4	 48	  9	 53	 15	 55	 23	 60	 28	 67	 32	 71	 38	 78	 43	 80	 51
 20	  1	 28	  6	 38	  8	 47	 12	 50	 19	 58	 23	 63	 29	 65	 38	 70	 43	 73	 50
 27	  2	 37	  5	 48	  7	 51	 15	 60	 19	 61	 28	 73	 31	 77	 37	 81	 44	 86	 51
 27	  1	 38	  4	 48	  9	 54	 14	 59	 19	 64	 25	 72	 31	 74	 39	 77	 46	 82	 52
 30	  0	 41	  3	 54	  7	 59	 12	 64	 17	 67	 24	 74	 28	 78	 35	 81	 42	 88	 46
 32	  1	 44	  4	 56	  8	 59	 15	 69	 18	 73	 25	 78	 31	 79	 40	 82	 47	 88	 51
 32	  2	 40	  6	 47	  9	 56	 14	 62	 19	 67	 26	 71	 33	 73	 41	 75	 49	 77	 57
 25	  1	 41	  2	 48	  7	 52	 14	 55	 21	 60	 27	 62	 36	 69	 39	 74	 45	 77	 52
 27	  0	 38	  3	 41	 10	 49	 14	 57	 19	 60	 26	 66	 32	 71	 38	 72	 47	 75	 54
 34	  0	 46	  4	 55	  8	 59	 14	 63	 20	 66	 29	 71	 35	 77	 40	 81	 47	 84	 54
 31	  0	 41	  3	 47	  9	 53	 15	 60	 21	 70	 27	 75	 34	 79	 40	 81	 48	 85	 54
 29	  1	 38	  5	 45	  9	 54	 13	 54	 23	 58	 29	 63	 36	 68	 43	 74	 48	 76	 56
 24	  2	 34	  5	 49	  7	 58	 11	 60	 20	 66	 26	 69	 33	 76	 39	 78	 47	 80	 55
 22	  2	 39	  2	 50	  5	 55	 10	 64	 14	 69	 19	 74	 25	 77	 33	 82	 38	 86	 44
 24	  2	 40	  2	 47	  7	 54	 13	 60	 18	 62	 26	 66	 34	 72	 39	 79	 45	 88	 48
 34	  1	 45	  4	 49	 10	 53	 17	 63	 20	 67	 27	 71	 33	 76	 39	 80	 47	 83	 54
 20	  0	 31	  1	 35	  8	 39	 14	 43	 21	 48	 27	 53	 32	 59	 38	 64	 44	 66	 52
 31	  1	 42	  4	 48	  9	 55	 14	 59	 20	 65	 24	 72	 28	 73	 37	 79	 43	 80	 52
 30	  1	 45	  2	 53	  8	 61	 14	 67	 18	 72	 23	 77	 29	 79	 37	 84	 43	 87	 50
 24	  2	 36	  3	 41	  9	 48	 15	 58	 18	 62	 25	 67	 30	 74	 36	 80	 42	 82	 50
 26	  0	 36	  4	 44	  8	 50	 13	 55	 20	 58	 27	 65	 32	 67	 40	 69	 48	 73	 54
 23	  2	 30	  6	 43	  6	 52	 10	 58	 15	 62	 21	 63	 30	 68	 36	 69	 45	 71	 53
 23	  2	 37	  4	 46	  8	 52	 13	 59	 17	 65	 23	 67	 32	 73	 38	 80	 43	 87	 48
 28	  0	 44	  0	 54	  3	 61	  8	 66	 13	 76	 17	 80	 24	 81	 33	 85	 39	 90	 46
 26	  3	 38	  6	 45	 11	 56	 14	 65	 18	 74	 21	 76	 29	 80	 36	 83	 43	 87	 49
 33	  1	 47	  3	 55	  9	 58	 17	 63	 24	 66	 31	 70	 39	 75	 44	 80	 49	 85	 55
 31	  2	 41	  5	 47	  9	 55	 13	 59	 20	 62	 27	 70	 30	 76	 35	 77	 44	 78	 53
 26	  0	 38	  1	 43	  6	 49	 12	 51	 20	 57	 25	 58	 34	 63	 41	 68	 47	 72	 53
 32	  0	 41	  5	 47	 11	 50	 19	 59	 23	 65	 29	 67	 37	 70	 44	 71	 53	 73	 61
 19	  1	 34	  3	 42	  9	 45	 17	 48	 24	 52	 30	 57	 35	 63	 40	 68	 45	 72	 51
 31	  1	 38	  5	 45	 11	 53	 14	 58	 19	 66	 24	 73	 29	 77	 35	 79	 43	 87	 46
 35	  1	 48	  3	 60	  4	 72	  6	 80	  9	 84	 16	 85	 25	 89	 31	 93	 38	 97	 45
 23	  0	 33	  3	 40	  7	 44	 15	 48	 22	 54	 28	 59	 34	 63	 40	 69	 46	 71	 54
 34	  1	 44	  5	 53	  9	 65	 13	 70	 20	 76	 26	 83	 32	 90	 36	 95	 41	 99	 48
 33	  1	 46	  2	 56	  5	 63	 11	 67	 17	 76	 21	 77	 30	 79	 38	 84	 44	 87	 51
 26	  2	 35	  6	 41	 11	 48	 16	 53	 22	 58	 27	 63	 33	 67	 39	 69	 47	 75	 53
 26	  3	 46	  4	 53	  9	 59	 14	 67	 18	 70	 26	 71	 35	 74	 42	 80	 48	 84	 54
 40	  1	 56	  4	 63	 10	 71	 15	 71	 25	 78	 31	 86	 35	 88	 43	 89	 52	 92	 59
 26	  1	 34	  5	 43	  9	 48	 16	 53	 22	 58	 27	 61	 34	 64	 42	 69	 49	 71	 57
 26	  0	 34	  5	 41	 10	 45	 16	 49	 22	 57	 29	 64	 34	 70	 39	 74	 45	 76	 53
 23	  2	 36	  3	 42	  9	 47	 15	 52	 20	 59	 24	 63	 30	 68	 35	 74	 40	 78	 46
 21	  1	 31	  4	 41	  8	 47	 13	 51	 20	 56	 26	 63	 29	 66	 37	 71	 44	 74	 51
 32	  1	 41	  5	 49	  9	 53	 16	 64	 18	 70	 24	 73	 31	 74	 40	 77	 47	 78	 56
 36	  0	 46	  4	 58	  7	 62	 14	 68	 19	 71	 26	 73	 34	 80	 39	 85	 45	 90	 51
 33	  1	 47	  4	 56	  8	 62	 14	 68	 19	 72	 25	 77	 32	 87	 36	 91	 43	 95	 49
 33	  0	 50	  2	 57	  7	 64	 13	 71	 18	 80	 21	 86	 27	 88	 35	 89	 44	 93	 50
 25	  2	 35	  6	 42	 11	 47	 18	 60	 22	 67	 27	 69	 35	 74	 42	 76	 50	 78	 59
 25	  3	 41	  5	 52	  9	 65	 11	 70	 17	 73	 24	 78	 29	 80	 37	 84	 44	 85	 53
 34	  0	 41	  5	 48	 12	 57	 17	 65	 21	 72	 27	 76	 33	 79	 40	 85	 44	 91	 49
 34	  2	 52	  5	 57	 10	 66	 14	 73	 18	 77	 24	 83	 29	 89	 36	 94	 42	102	 46
 23	  0	 39	  1	 48	  4	 56	  7	 58	 15	 62	 22	 68	 28	 70	 36	 74	 42	 79	 47
 29	  1	 40	  4	 47	 10	 56	 14	 61	 21	 67	 26	 72	 31	 76	 37	 80	 43	 84	 50
 35	  0	 50	  3	 60	  6	 65	 11	 67	 19	 73	 24	 76	 31	 79	 38	 81	 46	 84	 53
 30	  0	 41	  3	 45	  9	 54	 13	 60	 18	 66	 23	 71	 29	 75	 36	 79	 43	 81	 51
 30	  1	 42	  3	 46	 10	 56	 14	 61	 20	 71	 22	 74	 30	 78	 36	 81	 43	 83	 51
 23	  2	 38	  3	 40	 11	 47	 17	 55	 23	 59	 29	 63	 35	 71	 40	 76	 46	 83	 50
 19	  2	 36	  5	 43	 10	 47	 17	 52	 23	 55	 30	 57	 38	 62	 43	 63	 52	 65	 60
 28	  1	 37	  4	 41	 10	 52	 14	 57	 19	 62	 25	 68	 31	 72	 38	 77	 43	 81	 49
 26	  2	 34	  5	 49	  7	 56	 11	 61	 16	 67	 22	 75	 29	 78	 36	 81	 43	 84	 51
 29	  1	 43	  4	 55	  6	 62	 11	 68	 17	 71	 24	 79	 28	 82	 35	 88	 40	 92	 47
 28	  1	 42	  4	 48	  9	 56	 13	 60	 20	 65	 25	 67	 33	 68	 42	 73	 48	 79	 53
 23	  2	 42	  3	 53	  6	 55	 14	 58	 21	 62	 27	 67	 34	 73	 39	 77	 46	 82	 51
 26	  0	 34	  4	 45	  6	 51	 13	 55	 20	 59	 27	 62	 35	 67	 42	 69	 50	 72	 57
 26	  1	 33	  6	 42	  9	 46	 15	 52	 19	 58	 26	 63	 32	 68	 39	 73	 44	 77	 51
 28	  0	 36	  3	 47	  7	 57	 11	 61	 18	 67	 24	 71	 31	 75	 38	 79	 44	 81	 52
 26	  0	 33	  5	 43	  7	 50	 12	 54	 19	 61	 24	 62	 33	 65	 41	 72	 45	 76	 51
 23	  2	 32	  5	 40	  9	 45	 15	 51	 21	 53	 29	 61	 32	 63	 40	 68	 46	 72	 54
 23	  1	 33	  5	 41	  9	 46	 14	 50	 20	 56	 25	 59	 33	 65	 38	 67	 46	 70	 53
 28	  2	 38	  7	 42	 14	 50	 17	 55	 23	 59	 30	 65	 35	 68	 43	 72	 50	 76	 57
 30	  1	 41	  6	 46	 11	 58	 14	 62	 21	 66	 27	 76	 30	 83	 34	 88	 40	 90	 48
 30	  1	 43	  4	 52	  8	 62	 14	 68	 18	 73	 23	 80	 28	 84	 34	 85	 43	 86	 52
 27	  1	 42	  2	 48	  7	 57	 12	 63	 18	 66	 26	 69	 33	 73	 40	 76	 47	 81	 53
 25	  0	 40	  2	 46	  7	 52	 13	 59	 18	 62	 25	 67	 30	 72	 35	 76	 43	 77	 52
 33	  1	 50	  4	 61	  8	 66	 14	 76	 18	 77	 27	 82	 33	 85	 40	 90	 46	 94	 53
 31	  1	 44	  4	 51	  9	 56	 15	 61	 20	 66	 25	 72	 32	 79	 37	 84	 43	 86	 51
 35	  0	 48	  2	 51	  9	 57	 13	 62	 18	 65	 25	 68	 33	 72	 40	 75	 48	 76	 57
 31	  1	 40	  4	 50	  8	 56	 12	 63	 16	 67	 22	 74	 27	 76	 35	 83	 40	 87	 46
 34	  0	 55	  3	 63	  8	 68	 14	 75	 21	 82	 25	 84	 33	 89	 40	 92	 47	 96	 55
 28	  3	 39	  7	 44	 14	 53	 18	 59	 23	 62	 31	 69	 37	 73	 43	 74	 52	 78	 59
 20	  3	 29	  7	 37	 10	 44	 15	 48	 21	 54	 25	 59	 30	 65	 35	 69	 41	 72	 48
 28	  1	 40	  3	 52	  8	 63	 12	 70	 16	 71	 25	 75	 31	 81	 36	 88	 39	 91	 46
 34	  0	 43	  5	 54	  9	 60	 14	 65	 21	 71	 26	 78	 29	 86	 34	 89	 41	 97	 45
 21	  2	 27	  6	 32	 11	 41	 16	 45	 23	 51	 29	 58	 34	 63	 39	 69	 45	 74	 52
 30	  1	 39	  5	 48	  8	 55	 13	 60	 20	 63	 28	 68	 33	 75	 36	 77	 44	 80	 52
 18	  4	 31	  6	 42	 11	 57	 13	 64	 18	 71	 24	 75	 30	 83	 36	 85	 44	 88	 51
 29	  0	 47	  1	 59	  3	 67	  8	 74	 13	 81	 17	 87	 22	 93	 28	 97	 34	103	 38
 25	  2	 36	  6	 43	 13	 52	 17	 54	 25	 58	 31	 64	 36	 72	 39	 78	 43	 81	 51
 29	  0	 40	  4	 50	  7	 57	 11	 63	 17	 66	 25	 70	 31	 74	 37	 78	 44	 82	 50
 33	  0	 46	  2	 60	  3	 68	  9	 77	 13	 87	 16	 92	 21	 98	 27	101	 34	107	 38
 22	  2	 30	  6	 36	 11	 44	 15	 49	 22	 54	 27	 62	 31	 69	 37	 69	 47	 71	 55
 24	  1	 38	  4	 46	  8	 51	 14	 57	 20	 63	 24	 68	 30	 70	 38	 74	 45	 75	 54
 23	  0	 33	  2	 41	  6	 49	  9	 56	 15	 61	 23	 69	 26	 72	 33	 77	 38	 81	 44
 32	  1	 43	  5	 47	 12	 53	 17	 60	 22	 63	 29	 68	 35	 74	 40	 81	 45	 87	 51
 23	  3	 32	  7	 42	 10	 51	 14	 58	 18	 62	 24	 66	 31	 71	 36	 81	 40	 86	 47
 32	  0	 49	  1	 59	  4	 65	 10	 69	 16	 73	 22	 78	 27	 79	 36	 81	 44	 84	 51
 29	  1	 38	  6	 49	 10	 55	 16	 58	 24	 65	 28	 70	 35	 74	 41	 79	 48	 84	 53
 35	  1	 50	  2	 61	  7	 66	 12	 72	 17	 77	 23	 90	 26	 94	 33	101	 37	103	 45
 23	  1	 36	  5	 50	  9	 52	 17	 56	 23	 62	 28	 68	 33	 72	 40	 79	 45	 82	 53
 25	  1	 31	  6	 38	 11	 44	 16	 53	 21	 59	 27	 61	 36	 64	 43	 69	 49	 69	 59
 24	  1	 39	  3	 45	  8	 51	 14	 56	 20	 60	 27	 65	 35	 69	 42	 69	 52	 73	 58
 27	  1	 37	  5	 47	 10	 53	 15	 60	 19	 68	 23	 74	 30	 75	 39	 80	 45	 83	 53
 32	  1	 44	  2	 50	  7	 55	 12	 63	 16	 68	 21	 73	 26	 78	 32	 84	 37	 87	 44
 23	  0	 38	  1	 44	  7	 48	 13	 54	 20	 59	 26	 60	 35	 64	 41	 68	 47	 71	 54
 23	  3	 32	  8	 39	 13	 47	 19	 55	 22	 60	 29	 67	 35	 71	 41	 76	 46	 81	 51
 26	  1	 32	  7	 37	 14	 44	 18	 51	 22	 54	 29	 63	 32	 65	 40	 68	 47	 69	 56
 32	  1	 44	  3	 54	  7	 62	 12	 68	 17	 79	 20	 84	 26	 87	 34	 92	 40	 95	 47
 32	  0	 43	  3	 50	  8	 57	 16	 63	 21	 66	 29	 71	 35	 71	 45	 75	 52	 76	 61
 26	  0	 39	  2	 44	  8	 47	 15	 52	 21	 56	 27	 61	 34	 68	 38	 71	 46	 73	 55
 29	  2	 42	  5	 51	  9	 57	 14	 64	 17	 73	 21	 77	 27	 81	 34	 82	 43	 94	 45
 21	  3	 36	  6	 41	 11	 54	 14	 61	 20	 65	 28	 68	 35	 77	 39	 85	 42	 88	 50
 27	  2	 40	  6	 46	 10	 52	 16	 55	 23	 61	 28	 63	 37	 66	 45	 73	 50	 75	 58
 39	  0	 52	  3	 60	  8	 67	 13	 71	 19	 72	 28	 79	 33	 82	 40	 86	 47	 88	 55
 26	  1	 37	  3	 47	  7	 56	 10	 61	 15	 67	 20	 69	 28	 75	 32	 80	 37	 83	 44
 29	  1	 42	  4	 46	 10	 54	 15	 56	 23	 61	 28	 64	 35	 65	 44	 69	 50	 72	 57
 27	  2	 34	  8	 43	 12	 51	 16	 56	 21	 60	 27	 66	 32	 67	 41	 69	 49	 72	 57
 22	  3	 36	  6	 41	 13	 45	 19	 51	 24	 58	 30	 60	 38	 64	 44	 67	 51	 68	 60
 40	  0	 47	  6	 55	 11	 66	 15	 71	 22	 73	 30	 77	 37	 80	 44	 84	 51	 87	 58
 35	  0	 44	  3	 51	  8	 59	 13	 64	 18	 69	 25	 77	 30	 79	 38	 81	 46	 84	 55
 31	  1	 45	  4	 55	  8	 61	 13	 67	 19	 76	 24	 78	 32	 80	 40	 82	 49	 84	 57
 35	  0	 44	  5	 51	  9	 58	 13	 66	 17	 67	 26	 71	 33	 74	 41	 77	 49	 79	 57
 19	  1	 30	  4	 36	 10	 47	 14	 52	 19	 59	 23	 65	 28	 70	 35	 75	 41	 79	 48
 31	  2	 44	  4	 53	  9	 62	 12	 71	 16	 78	 21	 82	 27	 85	 34	 89	 40	 91	 48
 21	  0	 32	  4	 43	  7	 54	 11	 61	 16	 71	 18	 74	 25	 80	 31	 84	 38	 88	 44
 26	  3	 46	  4	 52	  9	 56	 15	 61	 22	 69	 25	 74	 32	 77	 39	 77	 49	 81	 57
 26	  1	 43	  2	 52	  4	 55	 12	 60	 18	 64	 25	 69	 31	 70	 40	 77	 44	 79	 53
 24	  2	 33	  7	 41	 11	 50	 15	 57	 20	 62	 26	 68	 33	 70	 42	 74	 48	 76	 56
 26	  1	 40	  4	 44	 11	 51	 15	 59	 19	 64	 24	 73	 28	 80	 35	 81	 44	 82	 53
 30	  1	 38	  5	 46	 10	 56	 14	 60	 21	 67	 25	 74	 31	 77	 38	 80	 46	 80	 56
 32	  1	 42	  6	 52	  9	 62	 13	 68	 18	 72	 25	 77	 31	 83	 36	 88	 43	 93	 49
 30	  0	 40	  2	 47	  8	 52	 14	 54	 23	 61	 27	 68	 32	 74	 36	 78	 43	 79	 52
 29	  1	 43	  4	 54	  6	 60	 12	 63	 19	 75	 23	 84	 26	 91	 31	 91	 41	 93	 49
 23	  1	 31	  6	 42	  9	 48	 14	 54	 19	 61	 23	 65	 30	 71	 35	 75	 41	 78	 48
 22	  1	 32	  4	 43	  6	 56	  7	 61	 14	 65	 21	 66	 30	 72	 36	 79	 40	 82	 47
 30	  1	 38	  6	 47	 10	 56	 13	 62	 18	 64	 26	 68	 33	 74	 39	 81	 44	 84	 51
 30	  0	 41	  4	 46	  9	 47	 18	 51	 26	 57	 30	 68	 32	 72	 38	 73	 47	 77	 53
 19	  1	 32	  4	 39	 10	 47	 14	 53	 19	 57	 26	 63	 31	 70	 36	 74	 42	 75	 51
 27	  0	 41	  2	 52	  5	 58	 11	 66	 18	 72	 23	 77	 29	 82	 34	 84	 42	 84	 52
 29	  1	 36	  6	 45	  9	 50	 15	 57	 19	 64	 23	 67	 30	 68	 39	 70	 47	 72	 55
 32	  0	 39	  5	 47	  9	 58	 14	 65	 19	 69	 25	 70	 34	 73	 41	 76	 48	 82	 52
 26	  0	 43	  2	 52	  6	 58	 11	 63	 17	 73	 19	 76	 27	 83	 31	 85	 40	 89	 47
 23	  0	 34	  3	 42	  7	 54	  8	 57	 16	 61	 22	 67	 27	 70	 35	 71	 44	 74	 51
 25	  1	 34	  4	 41	  9	 45	 15	 51	 20	 54	 27	 59	 32	 64	 38	 66	 46	 69	 54
 29	  0	 44	  3	 49	  9	 57	 16	 62	 21	 66	 27	 70	 34	 74	 40	 79	 45	 83	 51
 26	  0	 35	  4	 41	 10	 49	 13	 52	 20	 57	 26	 62	 31	 63	 40	 67	 46	 69	 54
 29	  1	 44	  2	 54	  5	 57	 12	 61	 19	 62	 28	 66	 35	 68	 43	 74	 50	 81	 56
 33	  1	 43	  5	 50	 10	 60	 14	 65	 19	 74	 23	 77	 30	 84	 36	 90	 41	 92	 49
 28	  0	 41	  2	 46	  8	 53	 11	 60	 16	 65	 23	 69	 30	 71	 38	 75	 45	 76	 54
 35	  0	 46	  3	 57	  5	 65	 10	 70	 16	 76	 20	 80	 26	 90	 29	 96	 34	 97	 43
 18	  2	 29	  8	 37	 12	 45	 15	 51	 21	 54	 28	 57	 36	 60	 43	 64	 50	 70	 55
 28	  1	 39	  5	 46	 11	 53	 15	 55	 23	 62	 28	 67	 33	 71	 40	 77	 47	 81	 55
 19	  1	 26	  6	 39	  7	 51	 10	 56	 15	 61	 21	 66	 27	 71	 33	 74	 40	 77	 47
 25	  0	 38	  1	 48	  5	 50	 13	 58	 17	 69	 19	 73	 27	 76	 34	 80	 41	 84	 47
 28	  0	 38	  3	 45	  8	 49	 14	 54	 20	 55	 29	 58	 37	 61	 45	 65	 51	 70	 57
 33	  1	 40	  5	 46	 10	 55	 15	 61	 20	 64	 27	 72	 31	 77	 38	 80	 45	 84	 51
 27	  0	 36	  4	 46	  9	 55	 13	 60	 20	 67	 26	 72	 31	 78	 36	 83	 42	 86	 49
 36	  0	 52	  1	 58	  7	 68	 11	 75	 14	 77	 22	 77	 32	 81	 39	 82	 48	 84	 56
 17	  3	 25	  8	 33	 11	 38	 16	 46	 22	 55	 26	 62	 31	 67	 37	 69	 45	 72	 52
 31	  0	 46	  1	 53	  5	 60	 11	 63	 18	 70	 22	 74	 29	 76	 38	 79	 45	 83	 52
 26	  1	 39	  5	 44	 10	 48	 16	 54	 22	 56	 30	 57	 39	 64	 42	 66	 51	 69	 58
 37	  1	 48	  4	 49	 13	 58	 17	 61	 24	 65	 30	 70	 36	 76	 42	 80	 48	 87	 54
 30	  1	 45	  2	 53	  8	 58	 13	 62	 19	 64	 27	 69	 32	 73	 40	 76	 47	 78	 55
 22	  2	 29	  7	 34	 14	 42	 17	 44	 25	 50	 30	 54	 36	 57	 43	 60	 50	 61	 59
 31	  0	 41	  4	 49	  9	 57	 12	 64	 17	 71	 23	 75	 30	 76	 39	 78	 47	 81	 54
